scorer,,,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,RAT 2 FR1 10-03-25,img00052.png,360.0538738610526,413.5679324837325,320.47013522354376,498.6308601941239,426.5882430602695,352.9290137198893,521.7576572313012,317.5563111076474,613.5582425821195,394.1971667675049,693.5679270621905,521.3704547305651,814.8457645898771,546.6366708821665,796.317206078703,631.6995985925578,676.7237829611229,701.6027966119882,464.4875672876716,482.62892329810967,476.27846815841895,566.8496438034476,,,414.79734218952217,496.9464457840171,,,,,,,,,540.2862157424756,552.53212131754,,
labeled-data,RAT 2 FR1 10-03-25,img00078.png,,,,,481.87405248623605,306.88586498943937,551.1488558919177,335.4754663949588,601.730458378606,416.8458703952833,679.8020622167553,532.3038760714196,807.3556684875343,603.7778795852181,898.622472974385,711.5386848829453,,,473.0772520537686,481.7222735847313,496.1688531889959,569.6902779094066,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-03-25,img00089.png,1415.4344983818512,722.5346854235299,,,519.260454324223,298.08906455697183,576.439657135262,354.1686673139523,631.419659838184,446.53507185486126,706.1924635141579,544.3994766660624,807.3556684875343,601.5786794771013,878.8296720013329,649.9610818556727,895.3236728122095,713.7378849910622,465.3800516753595,449.83387201703647,497.26845324305424,588.3834788284,,,423.5952496211388,408.0490699628158,,,,,656.7104610815279,417.9454704493419,,,529.1568548107491,563.0926775850559,,
labeled-data,RAT 2 FR1 10-03-25,img00118.png,465.32977449272494,478.4178872728428,535.2329725121554,639.2794634380382,426.5882430602695,411.8835180736258,420.6927926248959,358.82446415526294,431.64148629058974,330.1894191834481,561.3413958688102,435.4653198151205,664.9328820903756,430.4120765848002,767.6821611068879,391.6705451523448,782.8418907978487,332.7160407986082,525.1264860515148,465.7847791970421,,,,,,,357.5272522458925,653.5969859239456,333.10324329934446,560.1119861630206,322.1545496336505,435.4653198151205,,,,,,
labeled-data,RAT 2 FR1 10-03-25,img00176.png,900.7508995053216,413.5679324837327,1009.3956289572076,511.2639682699246,784.5263052079555,364.7199145906366,659.0374316550021,341.9803200541954,554.6037382283831,403.4614460230921,470.3830177230452,480.9445088880029,515.8622067959277,429.5698693797468,,,,,,,705.3588279329379,546.6366708821665,651.4575668095217,598.0113103904225,,,873.8002689436137,614.85545449149,812.3191429747171,543.2678420619529,658.1952244499488,501.157481809284,603.4517561214789,566.8496438034476,,,,
labeled-data,RAT 2 FR1 10-03-25,img00214.png,892.3357358405132,373.2171615352414,,,815.9078550532396,376.7530111878773,680.4342319054226,336.07524089503033,546.9451301698792,429.54807947515087,469.080078125,489.953125,486.38873513010094,428.80087310106063,,,,,,,,,628.8913263989738,585.9340857723959,,,870.400685023548,574.6413214619317,811.3044849525127,503.12842511773994,658.142578125,498.224609375,603.7985274050335,565.4261381606125,,,,
labeled-data,RAT 2 FR1 10-03-25,img00278.png,918.1501323549252,370.9288800906541,1018.4860812976632,487.6462084526147,807.5758212751731,346.35681096182026,684.715475631004,346.3568109618203,578.2365094060575,444.6450874771557,531.1400435757926,530.6473294280747,455.3761637618885,524.5043121458663,406.2320255042208,481.5031911704071,516.806336583973,491.7415533074213,,,,,746.1456484530886,649.4123302174387,,,916.1024599275228,653.5076750722445,879.2443562342717,534.7426742828809,686.763148058407,504.0275878718385,703.1445274776294,604.3635368145765,,,,
labeled-data,RAT 2 FR1 10-03-25,img00392.png,896.4232728662679,438.83787147645216,1023.976879137047,507.01307482807545,793.0608677847746,368.463468016712,666.606861568054,359.66666758424446,587.4356576758463,432.2402711521016,525.8580546485737,542.2002765579456,410.4000489724375,543.299876612004,430.1928499454894,497.1166743415495,544.5512555675672,485.0210737469066,,,,,750.1764656764958,642.2638814772636,,,899.7220730284434,647.7618817475559,845.8416703795798,604.8774796392765,687.4992625951645,509.2122749361925,723.786064379093,602.6782795311597,,,,
