scorer,,,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80,DLC_RtmposeS_ratOct2shuffle1_detector_best-50_snapshot_best-80
bodyparts,,,head,head,head,nose,nose,nose,spine1,spine1,spine1,spine2,spine2,spine2,spine3,spine3,spine3,tailbase,tailbase,tailbase,tail1,tail1,tail1,tail2,tail2,tail2,tail_tip,tail_tip,tail_tip,L_hip,L_hip,L_hip,L_backpaw,L_backpaw,L_backpaw,R_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_shoulder,R_hip,R_hip,R_hip,R_knee,R_knee,R_knee,L_knee,L_knee,L_knee,L_frontpaw,L_frontpaw,L_frontpaw
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,RAT 6 FR1 10-03-25,img00253.png,619.00586,412.81836,0.8817946,603.56055,553.1133,0.6475861,705.2422,363.9082,0.9106576,818.5078,331.73047,0.9994165,913.7539,487.4707,0.76561517,916.3281,639.3496,0.9920631,801.7754,701.13086,0.6165051,585.541,741.03125,0.9470811,637.0254,672.81445,0.99522084,729.69727,510.63867,0.51415634,711.67773,629.05273,0.6452257,357.72266,706.2793,0.49172926,673.06445,506.77734,0.49398637,566.2344,603.31055,0.9441184,1007.7129,505.49023,0.55728036,903.45703,519.64844,0.70565504,431.0879,706.2793,0.57067,773.459,611.0332,0.8160426,649.8965,596.875,0.8897554
labeled-data,RAT 6 FR1 10-03-25,img24973.png,925.9453,372.2578,0.9974842,1030.5859,672.03906,0.99840325,859.4844,360.9453,0.92432296,754.84375,311.45312,0.9067445,664.34375,428.8203,0.58097273,651.6172,513.66406,0.9893783,549.8047,512.25,0.9160471,360.3203,532.0469,0.7719074,319.3125,505.1797,0.8303937,313.65625,194.08594,0.9999999,836.8594,561.7422,0.99665797,787.3672,609.8203,0.8422941,962.71094,349.6328,0.9685661,930.1875,619.71875,0.7197916,869.3828,510.83594,0.97261477,737.875,502.35156,0.91866523,763.3281,570.22656,0.99809057,800.09375,547.60156,0.959689,1027.7578,534.875,0.9171059
labeled-data,RAT 6 FR1 10-03-25,img00720.png,910.7656,403.79297,0.990067,1010.8496,535.16016,0.59229195,842.8926,392.26953,0.9943811,701.39453,320.82422,0.99953246,577.15234,449.88672,0.7942738,515.03125,517.875,0.6123238,515.03125,534.0078,0.685989,489.72266,535.16016,0.81342524,542.6406,506.35156,0.70388556,742.8086,199.82812,0.9607543,745.1094,570.8828,0.86290133,678.3867,630.8047,0.9141539,739.3574,385.35547,0.99360967,917.66797,626.1953,0.9975878,873.9531,516.72266,0.92789626,677.2363,534.0078,0.99397534,642.7246,607.7578,0.99738556,712.89844,565.1211,0.76499885,570.25,580.10156,0.51460516
labeled-data,RAT 6 FR1 10-03-25,img08530.png,950.4883,353.21484,0.7856788,1045.2344,444.41406,0.57219356,891.4258,351.98242,0.56458104,738.84766,351.98242,0.9323253,657.6367,513.4297,0.9447838,612.1094,596.00195,0.9862472,570.27344,565.1914,0.89223605,498.90625,566.4238,0.99419975,500.13672,566.4238,0.88380593,473.0664,207.78906,1.0,874.1992,610.791,0.49276254,879.1211,689.666,0.9989851,999.70703,439.48438,0.9706533,1058.7695,482.61914,0.49268642,1009.5508,482.61914,0.98534554,807.7539,565.1914,0.5813896,823.75,663.78516,0.6028029,836.0547,630.50977,0.66942763,1031.6992,529.4512,0.99672
labeled-data,RAT 6 FR1 10-03-25,img23103.png,901.5332,403.95312,0.9999136,984.56836,531.1953,0.909559,842.83594,388.22656,0.71528876,716.85156,312.45312,0.9755932,628.08984,468.28906,0.99973494,569.3926,539.77344,1.0,439.11328,561.21875,0.9948678,291.6543,601.25,0.83274555,572.25586,584.09375,0.8923694,257.29492,100.859375,0.9769636,768.3906,559.78906,0.99905056,772.68555,608.39844,0.68710494,882.9219,319.60156,0.65816236,970.25195,542.6328,0.9662469,861.44727,498.3125,0.7325403,725.4414,512.6094,0.784998,713.9883,594.10156,0.9946852,729.7363,568.3672,0.9577117,981.7051,389.65625,0.4913502
labeled-data,RAT 6 FR1 10-03-25,img06022.png,966.26953,304.71484,0.9999987,1140.043,391.60156,0.97194403,877.88477,310.70703,0.9820561,783.5078,307.71094,0.94952524,690.6289,411.07617,0.99979144,686.13477,488.9746,0.80082804,605.24023,499.46094,0.6178669,419.48242,478.48828,0.8950647,420.98047,493.46875,0.793775,410.49414,430.55078,0.9974452,826.9512,539.9082,0.7332757,753.5469,619.3047,0.53503764,1047.1641,385.60938,0.99433005,993.2344,478.48828,0.85008556,915.33594,447.0293,0.999521,752.0488,488.9746,0.9617417,750.5508,569.86914,0.8792322,776.0176,539.9082,0.8777402,1089.1094,459.01367,0.77327454
labeled-data,RAT 6 FR1 10-03-25,img04279.png,873.4336,378.20312,0.994491,903.43945,522.4219,0.95078534,832.31445,366.0,0.58313006,755.6328,282.79688,1.0,640.0547,407.04688,0.98703915,592.2676,488.03125,0.99998534,487.80273,502.45312,0.9498829,384.44922,555.7031,0.9931846,363.33398,581.21875,0.99121255,363.33398,155.21875,0.9986386,775.6367,530.1875,0.7433483,788.97266,576.78125,0.5805806,874.5449,350.46875,0.70243907,848.9844,506.89062,0.97402656,835.64844,445.875,0.33826166,742.2969,471.39062,0.99903214,737.85156,559.03125,0.5592893,727.8496,533.5156,0.74945134,927.8887,490.25,0.99904627
labeled-data,RAT 6 FR1 10-03-25,img26315.png,936.52344,367.04688,0.5222715,1006.9922,475.95312,0.5057127,893.28125,351.03125,0.9163249,816.40625,347.82812,0.85923004,681.875,532.0078,0.8494446,577.77344,631.3047,0.644134,388.78906,632.90625,0.658934,199.80469,680.9531,0.98826575,199.80469,695.3672,0.7757337,645.03906,488.76562,0.6462243,837.22656,655.3281,0.97654027,875.66406,685.7578,0.9989378,936.52344,519.1953,0.63612956,997.3828,440.71875,0.9522892,979.7656,389.46875,0.870316,885.27344,588.0625,0.56019527,818.0078,685.7578,0.5266486,713.90625,663.33594,0.53261226,1010.1953,475.95312,0.93755174
labeled-data,RAT 6 FR1 10-03-25,img25100.png,904.3594,396.66016,0.99747086,1006.82227,515.6113,0.84133667,849.00586,375.46094,0.75389814,765.3867,348.37305,0.56610197,637.0137,513.25586,0.936505,536.90625,640.4512,0.99413055,447.39844,618.0742,0.9268955,433.26562,607.4746,0.93643236,410.88867,556.83203,0.8340046,413.24414,540.34375,1.0,830.1621,620.4297,0.78795326,866.6719,684.02734,0.85522074,950.291,496.76758,0.9998685,1006.82227,515.6113,0.9406137,947.93555,495.58984,0.9975128,825.4512,558.00977,0.9622638,794.8301,665.1836,0.9484299,793.65234,661.6504,0.62257564,1006.82227,537.9883,0.61405355
labeled-data,RAT 6 FR1 10-03-25,img02311.png,899.3047,457.625,0.98837763,1002.9844,506.0,0.9858155,851.97266,392.375,0.35333556,747.166,295.625,0.97931904,627.709,456.5,0.9234295,561.21875,579.125,0.57697475,462.04688,635.375,0.9849636,438.38086,562.25,0.39171872,436.12695,546.5,0.99702674,912.8281,177.5,0.7653347,838.4492,546.5,0.76329553,818.16406,589.25,0.98447126,930.8594,364.25,0.9781782,987.20703,543.125,0.5405661,873.38477,486.875,0.5971666,777.59375,480.125,0.9999639,778.7207,563.375,0.70132905,784.35547,554.375,0.64009887,986.0801,419.375,0.71172893
labeled-data,RAT 6 FR1 10-03-25,img25645.png,908.53125,461.57812,0.6876058,1010.28125,674.35547,0.9950656,825.8594,432.9961,0.9982759,676.41406,382.1836,0.81844664,520.6094,490.16016,0.5253907,447.47656,601.3125,0.7923437,302.80078,682.2949,0.59940565,213.76953,710.87695,0.99987364,563.53516,620.3672,0.9353375,437.9375,277.3828,0.99999285,733.64844,641.00977,0.73669356,676.41406,694.99805,0.99651957,945.09766,587.0215,0.9543559,902.1719,704.5254,0.9991216,841.7578,599.7246,0.95170647,650.97656,553.6758,0.69710433,654.15625,660.06445,0.9517329,695.4922,634.6582,0.99917114,960.9961,685.4707,0.62443
labeled-data,RAT 6 FR1 10-03-25,img07109.png,874.78516,364.8711,0.5295663,995.16016,475.04297,0.99765885,834.66016,364.8711,0.9861041,739.3633,318.54883,0.9859969,641.5586,419.95703,0.744842,603.9414,502.58594,0.6615902,526.1992,517.6094,0.86391425,453.47266,506.3418,0.585264,511.15234,487.5625,0.84795535,562.5625,414.94922,0.9999192,795.78906,533.88477,0.99979717,750.64844,571.44336,0.9845254,912.40234,314.79297,0.9377973,976.35156,528.87695,0.5734023,881.0547,476.29492,0.73158485,721.8086,466.2793,0.8330662,734.34766,538.8926,0.99946636,743.125,513.8535,0.94643134,995.16016,516.3574,0.8673027
labeled-data,RAT 6 FR1 10-03-25,img26702.png,895.0039,342.60547,0.99996114,1014.3867,466.82812,0.81570876,869.1914,342.60547,0.65063083,764.3281,334.53906,0.97393316,664.3047,552.33203,0.9999999,575.5742,628.15625,0.87856567,399.72656,626.54297,0.39412698,228.71875,695.91406,0.9898117,194.83984,710.4336,0.6782527,633.65234,507.16016,0.99990153,817.5664,629.76953,0.63465714,840.15234,686.2344,0.97410935,924.04297,502.3203,0.68376935,949.85547,502.3203,0.81113195,953.08203,424.8828,0.99979526,853.0586,582.9844,0.9527071,777.2344,674.9414,0.98594195,722.3828,666.875,0.91040856,978.89453,515.22656,0.97636795
labeled-data,RAT 6 FR1 10-03-25,img13841.png,914.4531,397.67578,0.88478786,1028.6719,533.34375,0.99102306,862.65625,383.04492,0.8312375,753.75,312.55078,0.71520144,655.46875,457.5293,0.6764502,598.3594,525.3633,0.9999919,496.09375,516.05273,0.9924899,381.875,599.84766,0.6295795,351.32812,633.0996,0.98253167,541.25,212.79492,0.9999987,814.84375,547.9746,0.6285276,788.28125,590.5371,0.95962983,934.375,328.51172,0.99991465,950.3125,542.6543,0.9738609,877.2656,510.73242,0.991999,740.46875,502.75195,1.0,755.0781,566.5957,0.99987674,756.40625,547.9746,0.5973909,999.4531,533.34375,0.99469167
