scorer,,,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2025-03-18 12-58-10,img006.png,911.6995931710156,341.9803200541954,984.1294128056064,405.1458604331988,840.9541879465319,303.23878862174,760.1022962614076,305.7654102369001,713.7808999834717,354.61342812999607,687.6724766268169,437.1497342252272,632.0868010932938,442.20297745554745,,,,,,,,,831.6899086909448,498.6308601941239,,,941.176845347884,494.41982416885696,901.5931067103752,450.6250495060813,790.4217556433291,413.5679324837327,781.9996835927952,474.2068512475759,,,,
labeled-data,2025-03-18 12-58-10,img013.png,883.6041691653219,317.27726029285384,942.0190525529372,346.19135607946225,824.2733472744826,299.91214169065705,743.2361271308974,308.5947009917554,699.8233306254053,366.47842966574495,672.3285595052603,446.0685565924805,623.8509367407942,440.2801837250816,,,,,,,,,821.3791608407832,491.6519929232472,,,,,,,785.9253770279647,417.85023886391065,780.8605507689905,477.18106075474986,,,,
labeled-data,2025-03-18 12-58-10,img023.png,860.9174345921554,268.62754217568624,933.9956420430672,215.08509315224595,797.968879659192,284.5455675610333,738.6380577683526,316.3816183317276,709.6961934313579,372.8182537888673,685.819155353337,445.17291463135416,627.2118800709229,441.5551815892298,,,,,,,847.1700490320828,466.8793128841003,826.1871973877617,496.5447238295199,,,,,895.647671796549,355.45313518667047,805.9278923518655,421.2958765533335,781.3273076654198,475.5618721851986,,,,
labeled-data,2025-03-18 12-58-10,img032.png,878.853512173934,201.33171681028108,995.0781064713002,146.58824848181152,829.1632870757845,251.86414911348385,769.3665755169947,295.6589237762596,732.3094584946459,361.3510857704231,693.5679270621905,443.0451846606009,633.7712155034006,437.1497342252272,,,,,,,851.9028816122259,467.4691936071489,819.056800615144,497.7886529890705,,,1001.8157641117272,280.4991940852988,931.9125660922969,286.3946445206724,795.4749988736494,420.30559012415966,781.157476387742,480.10230168294953,818.2145934100906,460.7315359667219,,
labeled-data,2025-03-18 12-58-10,img036.png,873.8002689436137,180.2765366839467,984.9716200106596,94.371401768502,821.5834222303042,247.653113088217,771.8931971321549,310.8186534672204,738.2049089300197,375.6686082563306,700.3055847026176,440.5185630454408,636.2978371185608,437.99194143028063,,,,,,,849.3762599970656,467.4691936071489,824.1100438454642,497.7886529890705,,,989.1826560359266,205.542752835548,931.9125660922969,258.6018067539109,802.2126565140763,429.5698693797468,785.3685124130088,479.2600944778961,,,,
labeled-data,2025-03-18 12-58-10,img042.png,872.027423430524,165.3324725236314,984.9006943448036,61.14176091045029,828.6146269250319,232.6223071071442,777.9663643352911,299.1885950822321,738.8948474803481,371.543255924719,702.7175170591047,443.89791676720586,636.1512290840169,438.1095438998069,,,,,,,841.6384658766794,469.9455946705012,819.9320676239336,501.0580988327705,,,1000.8187197301504,202.9568961617246,941.4878978393114,249.98742570934112,815.5907879733842,427.9798913818588,788.0960168532392,486.5871666642732,,,969.7062155678811,192.82724364377648
labeled-data,2025-03-18 12-58-10,img045.png,881.3801337890941,136.48176202117094,1003.500178521834,52.26104151583304,826.6366654606245,225.7557257568291,776.9464403624752,307.4498246470069,741.5737377502334,380.7218514866509,696.936755882404,439.6763558403874,633.7712155034006,444.7295990707076,,,,,,,847.6918455869588,464.9425719919888,824.9522510505177,491.8932025536968,,,996.762520881407,210.59599606586823,933.5969805024037,241.7576626528433,803.0548637191298,431.2542837898536,784.5263052079555,476.733472862736,,,985.8138272157132,164.27459978793246
labeled-data,2025-03-18 12-58-10,img051.png,878.5393429063479,142.90252766246047,1025.4193044165963,70.54786681997359,834.4029997924308,215.25718850494732,786.6489236363896,286.88830273900936,746.1303135645968,362.1371500151957,701.9939704506799,442.4508235503562,634.7041358671672,438.1095438998069,,,,,,,840.9149192682546,464.15722180310223,816.3143345818091,495.9932725737965,,,986.3477875616531,208.0217224206987,929.9111521045136,249.2638791009162,806.9082286722858,418.5737854723355,780.8605507689905,469.9455946705012,,,,
