scorer,,,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,RAT 8 FR1 10-03-25,img00084.png,727.4624349206313,426.355223796164,,,681.4976169919255,399.9680135037589,593.8239827945795,331.87198694271336,,,,,,,,,,,,,,,536.7666139216295,543.9827021626115,,,629.9974127086282,629.4993451649,588.5502073071384,500.6769499981072,,,,,,,726.8942577688681,593.0930160960237
labeled-data,RAT 8 FR1 10-03-25,img00209.png,887.6846314083471,351.5968935013218,,,836.589515350895,356.4302152905403,714.3755215377996,310.16842102230646,594.9234258899721,450.3347529096417,554.1854279522737,514.5488852521154,495.49509194033527,503.5012925910447,540.5197695190925,486.3472014003189,,,,,756.7552150142212,577.7570931946609,689.5131335467128,620.9192400825884,,,945.1013082480246,604.1017975966299,851.0049500392366,494.3227130197109,682.9757389521155,508.3251472769709,657.211259918757,586.178681747337,,,938.3801398045398,530.1689447182966
labeled-data,RAT 8 FR1 10-03-25,img00860.png,,,,,,,796.879779331045,344.0659616208823,649.622121892784,556.8660446241495,567.0556896875162,685.3972947581229,475.12605383010487,704.1237020624104,,,,,,,,,845.6425114808383,702.6360741449072,,,,,946.4517945131088,409.87486862653225,834.2850658270354,590.3172283626157,797.3186393878689,691.6948523851788,,,,
labeled-data,RAT 8 FR1 10-03-25,img00922.png,960.5319165155768,458.61417174679866,,,900.104910872478,423.6301158481625,770.1641318204008,336.3971452957192,602.2123777708706,493.5671141077072,536.6309429607546,622.6859473551319,431.67881268058255,702.090519606578,,,,,,,,,757.8581319035194,710.5743625264596,,,945.1363513766488,713.0339028690571,864.0555598831007,572.616713964321,753.3017685121365,592.6517308845738,724.7368026273259,671.0653627252303,,,,
labeled-data,RAT 8 FR1 10-03-25,img01179.png,991.09765625,512.6953125,,,924.49609375,442.09765625,788.62890625,376.828125,644.76953125,534.0078125,563.515625,641.90234375,452.8713187857919,686.5098919197687,,,,,,,,,813.9375,711.16796875,,,,,931.15625,623.25390625,813.9375,604.60546875,757.9921875,688.5234375,,,,
labeled-data,RAT 8 FR1 10-03-25,img01660.png,1002.9861675987354,469.059449804604,,,938.772035256262,434.5357227387579,775.8200435054682,329.5835924585857,588.7014428085823,512.5593459075701,601.3303001598512,646.7152799686293,547.5609526119725,711.6865749223161,,,,,,,,,776.0007536863227,708.5115503029867,,,944.590062143734,664.2638580500447,888.5803251146938,600.4127578369388,800.08494060881,583.6098367282268,731.1929640630904,653.6220080145272,,,,
labeled-data,RAT 8 FR1 10-03-25,img01829.png,,,,,,,819.3311497053575,372.12249668132415,655.688683413247,591.0029262787884,563.8555694180964,676.6217694020869,428.5225593199796,637.9551950883392,,,,,,,,,885.5155149681314,712.3574337354618,,,,,1003.135962729116,469.8352723997171,879.9145412652274,633.9438018948053,839.5875306043183,714.0377258463329,,,,
labeled-data,RAT 8 FR1 10-03-25,img02033.png,936.6891896125992,412.8869152851662,,,900.3421185490812,421.97368305104567,769.9470011087101,351.5512328654794,671.439941680085,578.8962563929697,575.9975579727588,681.5051421468863,445.6024405323879,634.2539497643128,358.3694699799444,709.219783832819,,,,,,,881.4908235952694,713.5564605400007,,,977.0219524138416,646.2907780702523,952.9399952560068,524.9961882049728,859.0527260603271,614.9898183574564,827.2879775843477,706.3407082415197,,,,
labeled-data,RAT 8 FR1 10-03-25,img02063.png,973.0964116037792,438.7416981314362,,,929.1081309872234,431.5705467445081,789.6913365046596,349.5676045604822,643.2516708820176,539.2845751899479,540.3848996458282,651.1398096429656,416.9608515039332,628.1574006786127,350.56722560691384,713.2774338799195,,,,,,,888.5258354391735,713.2774338799195,,,987.4382288691908,710.1157964787865,931.4284918401504,600.8968092721578,861.9764179241406,575.6924276090897,812.6878493385848,705.0749201461729,,,,
