scorer,,,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2025-03-18 14-08-10,img00002.png,529.9240970774006,450.23211769350155,,,609.2068167193017,415.52232646129966,769.2454149288076,392.65324025800214,853.7127305160043,470.8228579515037,,,,,,,,,752.46875,528.03125,718.4256027946938,598.7078574525167,,,602.6012038967991,555.7128009741998,,,,,,,,,759.3234911385383,574.9281992826129,594.8644170739897,627.8080181992007
labeled-data,2025-03-18 14-08-10,img00067.png,559.9456563243853,439.93747153051055,492.28040505443306,507.8951394497111,641.3160603247098,395.95346936817305,736.9812650277942,377.26026844917953,839.244070055229,424.5430707736924,,,912.9172736771444,519.1086754227183,885.4272723256836,464.1286727197963,,,804.0568683253589,538.9014763957703,557.7464562162685,601.5786794771013,728.1844645953266,597.1802792608676,610.5272588110736,560.8934774769391,,,,,,,,,,,,
labeled-data,2025-03-18 14-08-10,img00068.png,559.6569814587034,441.36077025049406,477.1206753634722,526.4236979608854,631.2445938882405,406.8302748433056,737.3627017249662,374.8264010512772,835.0587375111583,426.2010405595333,903.277521120482,518.843833115405,914.2262147861755,491.0509953486435,883.9067554042545,462.4159503768286,,,748.3113953906602,521.3704547305651,727.2562152643256,597.1691031853693,,,604.2939633265325,560.1119861630206,563.0258102789169,569.3762654186077,,,,,,,771.8931971321549,580.3249590843017,556.2881526384899,603.9067608257963
labeled-data,2025-03-18 14-08-10,img00109.png,392.8999548581344,480.10230168294953,298.5727478921559,587.904823929782,488.9115762342195,427.0432477645866,619.4536930174933,412.7257252786793,749.1536025957136,419.4633829191063,852.7450888172791,488.52437373348334,891.4866202497346,434.6231126100671,831.6899086909448,408.5146892534124,778.6308547725819,418.6211757140529,731.4672512895927,541.5834276518463,721.3607648289521,598.853517595476,,,464.4875672876716,581.167166289355,,,,,,,,,752.5224314159273,583.6937879045151,398.795405293508,613.1710400813834
labeled-data,2025-03-18 14-08-10,img00129.png,377.41204735068425,447.6346719089197,,,454.3840511347751,402.5510696925236,588.5352577299047,389.3558690438223,706.1924635141579,425.64267082775086,799.6584681091254,501.5150745577833,903.0208731906188,422.3438706655757,762.2720662711383,421.2442706115171,,,,,,,,,403.80244864808685,567.4910778012896,,,,,,,,,,,395.0056482156193,627.9690807745038
labeled-data,2025-03-18 14-08-10,img00137.png,413.1129277794154,389.986130742238,,,459.4343240573513,404.30365322814544,538.6018013323688,419.4633829191063,595.8718912759987,475.04905845262925,664.0906748853224,554.2165357276468,821.5834222303042,528.9503195760456,917.5950436063893,474.206851247576,848.5340527920122,439.6763558403874,466.1719816977784,526.4236979608854,441.7479727512303,626.6463553622375,,,359.21166665599924,516.3172115002449,,,,,,,,,514.1777923858209,620.750904926864,,
labeled-data,2025-03-18 14-08-10,img00142.png,,,397.2048483237362,392.65466920599766,476.3760522159439,414.6466702871665,535.7544551350996,474.0250732063223,586.3360576217879,522.4074755848935,652.3120608652943,548.7978768822961,809.5548685956512,538.9014763957703,926.112474325846,493.8178741793741,887.6264724338007,446.53507185486126,,,,,,,,,,,,,,,,,,,,
labeled-data,2025-03-18 14-08-10,img00160.png,,,,,,,427.54068496723147,368.30445067979593,318.3801107251509,396.5329296298188,378.50414254770715,478.9971656209461,593.3908984876846,492.95243822121,799.4589438940229,507.71693905210014,865.0298578617925,445.9793351450082,,,402.2473385366406,589.9946393166707,395.35545768281634,614.3441442574964,,,,,,,410.57265234795403,502.3327398455769,347.04671399544776,588.1678343762538,,,,
labeled-data,2025-03-18 14-08-10,img00171.png,501.54468431002016,404.30365322814544,545.3394589727959,471.6802296324157,446.80121598155057,361.3510857704231,339.8409009397715,348.7179776946224,266.5688741001276,405.1458604331988,271.62211733044785,566.8496438034476,431.64148629058974,504.5263106294975,648.0887379893082,528.9503195760454,880.5379265840407,519.6860403204583,,,,,,,,,,,,,,,,,,,,
