scorer,,,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,RAT 8 FR1 10-02-25,img00002.png,564.0055573129918,426.0611965325616,528.4802227941982,572.2616116675965,673.3142789092796,333.8319626856937,822.9305915941983,362.5255021047193,885.783106512064,475.933300760868,876.9017728823655,628.2823314856942,828.3960276740129,709.5806931729331,,,,,682.1956125389778,501.8941221399863,671.2647403793493,602.3215101065757,,,641.8880214503467,527.1717640091279,,,,,,,,,738.2163323570754,609.1533052063437,611.1449435013909,590.0242789269932
labeled-data,RAT 8 FR1 10-02-25,img00242.png,898.622472974385,392.65466920599766,995.0781064713002,480.944508888003,790.8616676766578,337.67466650307574,668.8060616761709,360.7662676383029,591.8340578920801,465.2282727738548,521.4596544323399,581.7858785040494,409.3004489183791,575.1882781796987,437.8900503238984,518.0090753686598,523.8897494273267,488.0507829326082,,,,,804.8605490709471,662.8770582664164,,,946.6839050815364,546.9208552388906,913.6809857583175,523.7296146333854,788.8050748055973,541.569030483774,725.4751485367178,638.7938468683918,,,,
labeled-data,RAT 8 FR1 10-02-25,img00663.png,989.6263920285372,478.6660188007752,1031.300342137122,609.8364847163205,896.7139786716928,383.02088740402326,734.1172552972146,348.1787323952065,633.6898673306252,441.0911457520512,564.6887368229686,569.5288936276893,449.2313996368896,595.4897150068077,357.6853452999986,634.4309470754853,,,,,,,747.7808454967505,697.9666415033275,,,973.230083789094,695.2339234634203,932.2393131904862,626.9159724657404,749.830384026681,547.6671493084318,704.0573568582355,634.4309470754853,,,,
labeled-data,RAT 8 FR1 10-02-25,img01163.png,,,,,,,815.5641985811803,359.60698880981033,663.0371930603578,507.6741403680357,611.3028870942308,712.8274226475046,,,,,,,,,,,831.6196728465299,714.6113642325432,,,1020.717480860649,639.6858176609112,1010.9058021429352,560.3004171266821,906.545219418162,572.788008221954,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img01639.png,,,,,918.1408397209144,305.1967704661252,789.6970455981168,402.421586850743,700.4999663461738,545.1369136538517,636.2780692847749,709.2595394774268,,,,,,,,,,,878.8941248500597,715.5033350250626,,,,,,,942.2240511189392,597.763190412498,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img02068.png,,,,,787.0211332205583,380.1223170377573,820.0240525437773,461.2916591570254,768.2897465776502,593.3033364499009,630.0342737371388,712.8274226475046,,,,,,,,,,,,,,,1060.8561665240234,454.15589281686994,970.7671164795609,455.9398344019088,,,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img02109.png,936.3383902503472,358.42642504485855,1165.8867056025515,375.5059127942785,811.3165399245929,311.2870388564594,658.28432968979,372.7731947543713,594.0654557519708,499.8445836100559,556.4905827032469,636.4804856054157,419.85468070788727,684.3030513037913,298.9319074419939,715.7293087627243,,,,,,,839.3268998336416,713.679770232794,,,978.6955198689086,581.142945297295,896.7139786716928,547.6671493084318,777.8407439357297,560.647559997991,747.0976659867739,670.6394611042556,,,,
labeled-data,RAT 8 FR1 10-02-25,img02208.png,937.021569760324,348.8619119051833,,,821.5642325742451,326.3169880759489,727.2854601974466,439.0416072221208,690.3937666586994,570.2120731376662,605.6795074215765,687.0357693436987,458.7959127765648,698.6498210133042,364.51714039976656,711.6302317028635,,,,,,,954.101057509744,715.0461292527475,,,,,,,927.4570566206488,573.6279706875501,851.6241310132239,700.699359543235,,,,
labeled-data,RAT 8 FR1 10-02-25,img02329.png,986.89367398863,424.6948375126081,1104.4005497046396,573.6279706875503,891.2485425918783,340.6637577854617,753.9294610865419,415.1303243729328,680.1460740090475,577.0438682374341,637.7889443904861,707.5311546430027,,,,,,,,,,,945.9029033900222,704.7984366030955,,,1044.2807528266812,687.7189488536753,981.4282379088158,625.5496134457869,924.7243385807416,568.8457141177125,860.5054646429223,700.016180033258,,,,
