scorer,,,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2025-03-18 12-58-46,img001511.png,885.9826391376588,228.8793283283054,1071.6328783845468,164.04028954655644,808.9516443456665,262.130117447151,751.3169432063341,320.3189984051308,720.2828733620782,388.4831160987643,699.7782200721233,478.2602467196474,640.4809794768487,487.6813036366537,580.0753792442792,494.3314614604228,,,,,872.1281436714731,501.53579910283935,825.0228590864418,553.07452223705,,,1020.094155250336,415.6379272124882,939.1839017278118,360.7741251663929,808.3974645270192,464.9599310721092,786.2302717811219,521.4862725741467,820.5894205372625,492.11474218583305,1011.2272781519772,387.3747564614694
labeled-data,2025-03-18 12-58-46,img001581.png,923.3469561212602,274.4760870213056,1043.9261243643962,405.1458604331988,818.4326978996544,273.02899380445587,750.4193167077167,330.9127224784454,717.1361727201729,405.4380231462069,702.6652405516754,480.6868704223932,594.1332492879451,485.0281500729424,,,,,,,862.5690410135715,502.3932686751392,825.6681639839031,555.2121710901547,,,1009.4490025238196,438.7211671337508,934.2001552476332,425.6973281821032,800.3440326890327,467.6630314707455,786.5966471289603,524.0996669278853,824.2210707670534,492.987162765616,,
labeled-data,2025-03-18 12-58-46,img001712.png,840.8626427608252,298.35312509932623,934.9237018560582,267.2406209370569,771.402168352038,301.2473115330257,733.05419810552,352.6191207311914,723.6480921959966,411.9499426220307,702.6652405516754,480.6868704223932,636.0989525765874,512.5229211930874,582.5565035531472,495.1578025908906,,,,,,,870.528053706245,520.481933885761,,,,,871.9751469230946,373.6019723755126,833.6271766765767,435.10343409162647,811.9207784238306,495.8813491993154,750.4193167077167,521.9290271026107,,
labeled-data,2025-03-18 12-58-46,img002158.png,877.0399731820686,249.1519557264352,1063.714998155685,181.8621211429224,786.5966471289603,281.7115531055543,737.395477756069,358.40749359859035,713.5184396780484,432.209247657927,696.1533210758517,480.6868704223932,599.1980755469192,487.9223365066419,,,,,,,873.4222401399444,504.5639085004139,833.6271766765767,560.2769973491288,,,1003.6606296564208,403.26738332093225,926.9646891633848,388.0729045440101,807.5794987732813,474.8984975549943,798.8969394721828,533.5057728374086,830.0094436344522,492.2636161571911,1007.2783626985448,354.0662139480412
labeled-data,2025-03-18 12-58-46,img002580.png,873.2365033087679,259.35921835391383,989.06008540608,352.4614278866816,797.3138681540705,278.7555120065738,757.9671010301032,345.257090244265,745.7751450198598,411.2044886633088,727.487211004495,489.8980229112434,647.6853171192653,519.8237331182045,580.6295590629267,503.75251837742906,,,,,908.149831883556,508.7401367452559,885.9826391376588,528.1364303979158,,,968.001252297478,405.1085106581871,905.3789327903188,379.06205918175806,864.9238060290565,448.3345365126864,843.8649729204544,507.0775972893136,,,,
labeled-data,2025-03-18 12-58-46,img003107.png,924.0705027296854,168.11473558284987,1087.5920362337056,98.65426117406248,857.5042147545973,246.25776929273573,797.4498462553331,321.506616568922,748.2486768824422,391.6906375861343,712.0713464611987,460.4275653864968,629.5870331007637,472.0043111212948,569.5326646014996,523.3761203194604,,,,,866.9103206641205,494.4342559824657,835.0742698934264,542.188332138507,,,1005.8312694816952,411.9499426220307,961.6949263677782,327.29498943632103,831.4565368513022,453.91564591067305,806.1324055564315,520.481933885761,838.6920029355507,485.0281500729424,1049.2440659871872,215.1452651304664
labeled-data,2025-03-18 12-58-46,img004169.png,874.8990427647102,224.445889779126,1017.323256157099,129.681140790416,801.1931268846025,263.23847708444583,746.3293248385072,325.8607965916051,712.5243559010142,395.6874537411809,694.2364218856492,482.69368526882687,618.8679665495991,495.4398210977177,591.1589756172277,474.3809879891154,,,,,842.2024334645122,472.16426871452575,822.2519599932048,548.6410836878706,,,972.4346908466574,405.66269047683454,923.666866805684,356.3406866172136,807.2891048897242,454.9846943364555,782.9051928692375,512.6193954757879,,,1015.1065368825092,301.4768845711183
labeled-data,2025-03-18 12-58-46,img004322.png,880.4408409511846,200.0619777586392,955.2551164685872,141.87309680065937,810.6141838016088,246.0589027063756,759.6296404860456,301.4768845711183,724.1621320926101,376.2911600885209,696.4531411602388,471.05590907723087,603.9051114461186,493.223101823128,592.2673352545225,472.7184485331732,,,,,846.0816921950441,481.0311458128846,837.7689949153328,540.3283864081592,,,,,922.558507168389,270.99699454550984,813.9392627134932,444.4552777821544,787.3386314184169,513.1735752944353,,,,
